"TM","STN_ID","RWY_DIR","RWY_AD","ALERT"
"2017-01-21 22:13:29","113","16-","D","WSA"
"2017-01-21 22:13:39","113","33R","A","WSA"
"2017-01-21 22:13:39","113","15L","D","WSA"
"2017-01-21 22:13:39","113","33L","A","WSA"
"2017-01-21 22:13:39","113","15R","D","WSA"
"2017-01-21 22:13:39","113","15R","A","WSA"
"2017-01-21 22:13:39","113","33L","D","WSA"
"2017-01-21 22:13:39","113","15L","A","WSA"
"2017-01-21 22:13:39","113","33R","D","WSA"
"2017-01-21 22:13:39","113","16-","A","WSA"
"2017-01-21 22:13:39","113","34-","D","WSA"
"2017-01-21 22:13:39","113","34-","A","WSA"
"2017-01-21 22:13:39","113","16-","D","WSA"
"2017-01-21 22:13:49","113","33R","A","WSA"
"2017-01-21 22:13:49","113","15L","D","WSA"
"2017-01-21 22:13:49","113","33L","A","WSA"
"2017-01-21 22:13:49","113","15R","D","WSA"
"2017-01-21 22:13:49","113","15R","A","WSA"
"2017-01-21 22:13:49","113","33L","D","WSA"
"2017-01-21 22:13:49","113","15L","A","WSA"
"2017-01-21 22:13:49","113","33R","D","WSA"
"2017-01-21 22:13:49","113","16-","A","WSA"
"2017-01-21 22:13:49","113","34-","D","WSA"
"2017-01-21 22:13:49","113","34-","A","WSA"
"2017-01-21 22:13:49","113","16-","D","WSA"
"2017-01-21 22:43:08","113","16-","A","WSA"
"2017-01-21 22:43:08","113","34-","D","WSA"
"2017-01-21 22:43:19","113","16-","A","WSA"
"2017-01-21 22:43:19","113","34-","D","WSA"
"2017-01-21 22:43:19","113","34-","A","WSA"
"2017-01-21 22:43:19","113","16-","D","WSA"
"2017-01-21 22:43:28","113","16-","A","WSA"
"2017-01-21 22:43:28","113","34-","D","WSA"
"2017-01-21 22:43:38","113","16-","A","WSA"
"2017-01-21 22:43:38","113","34-","D","WSA"
"2017-01-21 22:43:49","113","16-","A","WSA"
"2017-01-21 22:43:49","113","34-","D","WSA"
"2017-01-21 22:43:59","113","15R","A","WSA"
"2017-01-21 22:43:59","113","33L","D","WSA"
"2017-01-21 22:43:59","113","15L","A","WSA"
"2017-01-21 22:43:59","113","33R","D","WSA"
"2017-01-21 22:43:59","113","16-","A","WSA"
"2017-01-21 22:43:59","113","34-","D","WSA"
"2017-01-21 22:44:09","113","15R","A","WSA"
"2017-01-21 22:44:09","113","33L","D","WSA"
"2017-01-21 22:44:09","113","15L","A","WSA"
"2017-01-21 22:44:09","113","33R","D","WSA"
"2017-01-21 22:44:09","113","16-","A","WSA"
"2017-01-21 22:44:09","113","34-","D","WSA"
"2017-01-21 22:44:18","113","15R","A","WSA"
"2017-01-21 22:44:18","113","33L","D","WSA"
"2017-01-21 22:44:18","113","15L","A","WSA"
"2017-01-21 22:44:18","113","33R","D","WSA"
"2017-01-21 22:44:18","113","16-","A","WSA"
"2017-01-21 22:44:18","113","34-","D","WSA"
"2017-01-21 22:44:28","113","15R","A","WSA"
"2017-01-21 22:44:28","113","33L","D","WSA"
"2017-01-21 22:44:28","113","15L","A","WSA"
"2017-01-21 22:44:28","113","33R","D","WSA"
"2017-01-21 22:44:39","113","15R","A","WSA"
"2017-01-21 22:44:39","113","33L","D","WSA"
"2017-01-21 22:44:39","113","15L","A","WSA"
"2017-01-21 22:44:39","113","33R","D","WSA"
"2017-01-21 22:44:49","113","15R","A","WSA"
"2017-01-21 22:44:49","113","33L","D","WSA"
"2017-01-21 22:44:49","113","15L","A","WSA"
"2017-01-21 22:44:49","113","33R","D","WSA"
"2017-01-21 23:51:58","113","33R","A","WSA"
"2017-01-21 23:51:58","113","15L","D","WSA"
"2017-01-21 23:51:58","113","33L","A","WSA"
"2017-01-21 23:51:58","113","15R","D","WSA"
"2017-01-21 23:51:58","113","15R","A","WSA"
"2017-01-21 23:51:58","113","33L","D","WSA"
"2017-01-21 23:51:58","113","15L","A","WSA"
"2017-01-21 23:51:58","113","33R","D","WSA"
"2017-01-22 10:55:59","113","34-","A","WSA"
"2017-01-22 10:55:59","113","16-","D","WSA"
"2017-01-22 10:56:09","113","34-","A","WSA"
"2017-01-22 10:56:09","113","16-","D","WSA"
"2017-01-22 12:28:59","113","34-","A","WSA"
"2017-01-22 12:28:59","113","16-","D","WSA"
"2017-01-22 13:29:59","113","33R","A","WSA"
"2017-01-22 13:29:59","113","15L","D","WSA"
"2017-01-22 13:29:59","113","33L","A","WSA"
"2017-01-22 13:29:59","113","15R","D","WSA"
"2017-01-22 13:29:59","113","15R","A","WSA"
"2017-01-22 13:29:59","113","33L","D","WSA"
"2017-01-22 13:29:59","113","15L","A","WSA"
"2017-01-22 13:29:59","113","33R","D","WSA"
"2017-01-22 13:30:09","113","33R","A","WSA"
"2017-01-22 13:30:09","113","15L","D","WSA"
"2017-01-22 13:30:09","113","33L","A","WSA"
"2017-01-22 13:30:09","113","15R","D","WSA"
"2017-01-22 13:30:09","113","15R","A","WSA"
"2017-01-22 13:30:09","113","33L","D","WSA"
"2017-01-22 13:30:09","113","15L","A","WSA"
"2017-01-22 13:30:09","113","33R","D","WSA"
"2017-01-22 13:33:09","113","33R","A","WSA"
"2017-01-22 13:33:09","113","15L","D","WSA"
"2017-01-22 13:33:09","113","33L","A","WSA"
"2017-01-22 13:33:09","113","15R","D","WSA"
"2017-01-22 13:33:09","113","15R","A","WSA"
"2017-01-22 13:33:09","113","33L","D","WSA"
"2017-01-22 13:33:09","113","15L","A","WSA"
"2017-01-22 13:33:09","113","33R","D","WSA"
"2017-01-22 13:33:18","113","33R","A","WSA"
"2017-01-22 13:33:18","113","15L","D","WSA"
"2017-01-22 13:33:18","113","33L","A","WSA"
"2017-01-22 13:33:18","113","15R","D","WSA"
"2017-01-22 13:33:18","113","15R","A","WSA"
"2017-01-22 13:33:18","113","33L","D","WSA"
"2017-01-22 13:33:18","113","15L","A","WSA"
"2017-01-22 13:33:18","113","33R","D","WSA"
"2017-01-22 13:33:28","113","33R","A","WSA"
"2017-01-22 13:33:28","113","15L","D","WSA"
"2017-01-22 13:33:28","113","33L","A","WSA"
"2017-01-22 13:33:28","113","15R","D","WSA"
"2017-01-22 13:33:28","113","15R","A","WSA"
"2017-01-22 13:33:28","113","33L","D","WSA"
"2017-01-22 13:33:28","113","15L","A","WSA"
"2017-01-22 13:33:28","113","33R","D","WSA"
"2017-01-23 02:26:59","113","33R","A","WSA"
"2017-01-23 02:26:59","113","15L","D","WSA"
"2017-01-23 02:26:59","113","33L","A","WSA"
"2017-01-23 02:26:59","113","15R","D","WSA"
"2017-01-23 02:26:59","113","15R","A","WSA"
"2017-01-23 02:26:59","113","33L","D","WSA"
"2017-01-23 02:26:59","113","15L","A","WSA"
"2017-01-23 02:26:59","113","33R","D","WSA"
"2017-01-26 20:21:59","113","16-","A","MBA"
"2017-01-26 20:21:59","113","34-","D","MBA"
"2017-01-26 20:21:59","113","34-","A","MBA"
"2017-01-26 20:21:59","113","16-","D","MBA"
"2017-01-26 21:50:29","113","16-","A","WSA"
"2017-01-26 21:50:29","113","34-","D","WSA"
"2017-01-26 21:50:29","113","34-","A","WSA"
"2017-01-26 21:50:29","113","16-","D","WSA"
"2017-01-26 21:50:39","113","16-","A","WSA"
"2017-01-26 21:50:39","113","34-","D","WSA"
"2017-01-26 21:50:39","113","34-","A","WSA"
"2017-01-26 21:50:39","113","16-","D","WSA"
"2017-01-26 21:50:49","113","16-","A","WSA"
"2017-01-26 21:50:49","113","34-","D","WSA"
"2017-01-26 21:50:49","113","34-","A","WSA"
"2017-01-26 21:50:49","113","16-","D","WSA"
"2017-01-26 21:50:59","113","16-","A","WSA"
"2017-01-26 21:50:59","113","34-","D","WSA"
"2017-01-26 21:50:59","113","34-","A","WSA"
"2017-01-26 21:50:59","113","16-","D","WSA"
"2017-01-26 23:26:49","113","16-","A","MBA"
"2017-01-26 23:26:49","113","34-","D","MBA"
"2017-01-26 23:26:49","113","34-","A","MBA"
"2017-01-26 23:26:49","113","16-","D","MBA"
"2017-01-26 23:26:59","113","16-","A","MBA"
"2017-01-26 23:26:59","113","34-","D","MBA"
"2017-01-26 23:26:59","113","34-","A","MBA"
"2017-01-26 23:26:59","113","16-","D","MBA"
"2017-01-26 23:28:19","113","16-","A","MBA"
"2017-01-26 23:28:19","113","34-","D","MBA"
"2017-01-26 23:28:19","113","34-","A","MBA"
"2017-01-26 23:28:19","113","16-","D","MBA"
"2017-01-26 23:36:09","113","34-","A","WSA"
"2017-01-26 23:36:09","113","16-","D","WSA"
"2017-01-26 23:36:19","113","34-","A","WSA"
"2017-01-26 23:36:19","113","16-","D","WSA"
"2017-01-26 23:36:39","113","34-","A","WSA"
"2017-01-26 23:36:39","113","16-","D","WSA"
"2017-01-26 23:46:49","113","16-","A","MBA"
"2017-01-26 23:46:49","113","34-","D","MBA"
"2017-01-26 23:46:49","113","34-","A","MBA"
"2017-01-26 23:46:49","113","16-","D","MBA"
"2017-01-26 23:46:59","113","16-","A","MBA"
"2017-01-26 23:46:59","113","34-","D","MBA"
"2017-01-26 23:46:59","113","34-","A","MBA"
"2017-01-26 23:46:59","113","16-","D","MBA"
"2017-01-26 23:47:09","113","16-","A","MBA"
"2017-01-26 23:47:09","113","34-","D","MBA"
"2017-01-26 23:47:09","113","34-","A","MBA"
"2017-01-26 23:47:09","113","16-","D","MBA"
"2017-01-26 23:47:19","113","16-","A","MBA"
"2017-01-26 23:47:19","113","34-","D","MBA"
"2017-01-26 23:47:19","113","34-","A","MBA"
"2017-01-26 23:47:19","113","16-","D","MBA"
"2017-01-26 23:50:19","113","15R","A","WSA"
"2017-01-26 23:50:19","113","33L","D","WSA"
"2017-01-26 23:50:19","113","15L","A","WSA"
"2017-01-26 23:50:19","113","33R","D","WSA"
"2017-01-26 23:50:19","113","16-","A","WSA"
"2017-01-26 23:50:19","113","34-","D","WSA"
"2017-01-26 23:50:29","113","16-","A","MBA"
"2017-01-26 23:50:29","113","34-","D","MBA"
"2017-01-26 23:50:29","113","34-","A","MBA"
"2017-01-26 23:50:29","113","16-","D","MBA"
"2017-01-26 23:50:29","113","15R","A","WSA"
"2017-01-26 23:50:29","113","33L","D","WSA"
"2017-01-26 23:50:29","113","15L","A","WSA"
"2017-01-26 23:50:29","113","33R","D","WSA"
"2017-01-26 23:50:39","113","16-","A","MBA"
"2017-01-26 23:50:39","113","34-","D","MBA"
"2017-01-26 23:50:39","113","34-","A","MBA"
"2017-01-26 23:50:39","113","16-","D","MBA"
"2017-01-26 23:50:39","113","15R","A","WSA"
"2017-01-26 23:50:39","113","33L","D","WSA"
"2017-01-26 23:50:39","113","15L","A","WSA"
"2017-01-26 23:50:39","113","33R","D","WSA"
"2017-01-26 23:50:49","113","16-","A","MBA"
"2017-01-26 23:50:49","113","34-","D","MBA"
"2017-01-26 23:50:49","113","34-","A","MBA"
"2017-01-26 23:50:49","113","16-","D","MBA"
"2017-01-26 23:50:49","113","15R","A","WSA"
"2017-01-26 23:50:49","113","33L","D","WSA"
"2017-01-26 23:50:49","113","15L","A","WSA"
"2017-01-26 23:50:49","113","33R","D","WSA"
"2017-01-26 23:50:59","113","16-","A","MBA"
"2017-01-26 23:50:59","113","34-","D","MBA"
"2017-01-26 23:50:59","113","34-","A","MBA"
"2017-01-26 23:50:59","113","16-","D","MBA"
"2017-01-26 23:50:59","113","15R","A","WSA"
"2017-01-26 23:50:59","113","33L","D","WSA"
"2017-01-26 23:50:59","113","15L","A","WSA"
"2017-01-26 23:50:59","113","33R","D","WSA"
"2017-01-26 23:51:09","113","15R","A","WSA"
"2017-01-26 23:51:09","113","33L","D","WSA"
"2017-01-26 23:51:09","113","15L","A","WSA"
"2017-01-26 23:51:09","113","33R","D","WSA"
"2017-01-26 23:51:09","113","16-","A","WSA"
"2017-01-26 23:51:09","113","34-","D","WSA"
"2017-01-26 23:51:19","113","16-","A","WSA"
"2017-01-26 23:51:19","113","34-","D","WSA"
"2017-01-27 00:12:09","113","16-","A","WSA"
"2017-01-27 00:12:09","113","34-","D","WSA"
"2017-01-27 00:12:09","113","34-","A","WSA"
"2017-01-27 00:12:09","113","16-","D","WSA"
"2017-01-27 00:12:19","113","16-","A","WSA"
"2017-01-27 00:12:19","113","34-","D","WSA"
"2017-01-27 00:12:19","113","34-","A","WSA"
"2017-01-27 00:12:19","113","16-","D","WSA"
"2017-01-27 00:12:29","113","16-","A","WSA"
"2017-01-27 00:12:29","113","34-","D","WSA"
"2017-01-27 00:12:29","113","34-","A","WSA"
"2017-01-27 00:12:29","113","16-","D","WSA"
"2017-01-27 00:12:39","113","16-","A","WSA"
"2017-01-27 00:12:39","113","34-","D","WSA"
"2017-01-27 00:12:39","113","34-","A","WSA"
"2017-01-27 00:12:39","113","16-","D","WSA"
"2017-01-27 00:12:49","113","16-","A","WSA"
"2017-01-27 00:12:49","113","34-","D","WSA"
"2017-01-27 00:12:49","113","34-","A","WSA"
"2017-01-27 00:12:49","113","16-","D","WSA"
"2017-01-27 00:12:59","113","16-","A","WSA"
"2017-01-27 00:12:59","113","34-","D","WSA"
"2017-01-27 00:12:59","113","34-","A","WSA"
"2017-01-27 00:12:59","113","16-","D","WSA"
"2017-01-27 00:13:09","113","16-","A","WSA"
"2017-01-27 00:13:09","113","34-","D","WSA"
"2017-01-27 00:13:09","113","34-","A","WSA"
"2017-01-27 00:13:09","113","16-","D","WSA"
"2017-01-27 00:13:19","113","16-","A","WSA"
"2017-01-27 00:13:19","113","34-","D","WSA"
"2017-01-27 00:13:19","113","34-","A","WSA"
"2017-01-27 00:13:19","113","16-","D","WSA"
"2017-01-27 00:13:29","113","34-","A","WSA"
"2017-01-27 00:13:29","113","16-","D","WSA"
"2017-01-27 00:13:39","113","16-","A","WSA"
"2017-01-27 00:13:39","113","34-","D","WSA"
"2017-01-27 00:18:39","113","16-","A","WSA"
"2017-01-27 00:18:39","113","34-","D","WSA"
"2017-01-27 00:18:39","113","34-","A","WSA"
"2017-01-27 00:18:39","113","16-","D","WSA"
"2017-01-27 00:18:49","113","16-","A","WSA"
"2017-01-27 00:18:49","113","34-","D","WSA"
"2017-01-27 00:18:49","113","34-","A","WSA"
"2017-01-27 00:18:49","113","16-","D","WSA"
"2017-01-27 00:18:59","113","16-","A","WSA"
"2017-01-27 00:18:59","113","34-","D","WSA"
"2017-01-27 00:18:59","113","34-","A","WSA"
"2017-01-27 00:18:59","113","16-","D","WSA"
"2017-01-27 00:19:09","113","16-","A","WSA"
"2017-01-27 00:19:09","113","34-","D","WSA"
"2017-01-27 00:19:09","113","34-","A","WSA"
"2017-01-27 00:19:09","113","16-","D","WSA"
"2017-01-27 00:19:19","113","16-","A","WSA"
"2017-01-27 00:19:19","113","34-","D","WSA"
"2017-01-27 00:19:19","113","34-","A","WSA"
"2017-01-27 00:19:19","113","16-","D","WSA"
"2017-01-27 00:19:29","113","33R","A","WSA"
"2017-01-27 00:19:29","113","15L","D","WSA"
"2017-01-27 00:19:29","113","33L","A","WSA"
"2017-01-27 00:19:29","113","15R","D","WSA"
"2017-01-27 00:19:29","113","15R","A","WSA"
"2017-01-27 00:19:29","113","33L","D","WSA"
"2017-01-27 00:19:29","113","15L","A","WSA"
"2017-01-27 00:19:29","113","33R","D","WSA"
"2017-01-27 00:19:29","113","16-","A","WSA"
"2017-01-27 00:19:29","113","34-","D","WSA"
"2017-01-27 00:19:29","113","34-","A","WSA"
"2017-01-27 00:19:29","113","16-","D","WSA"
"2017-01-27 00:19:39","113","33R","A","WSA"
"2017-01-27 00:19:39","113","15L","D","WSA"
"2017-01-27 00:19:39","113","33L","A","WSA"
"2017-01-27 00:19:39","113","15R","D","WSA"
"2017-01-27 00:19:39","113","15R","A","WSA"
"2017-01-27 00:19:39","113","33L","D","WSA"
"2017-01-27 00:19:39","113","15L","A","WSA"
"2017-01-27 00:19:39","113","33R","D","WSA"
"2017-01-27 00:19:39","113","16-","A","WSA"
"2017-01-27 00:19:39","113","34-","D","WSA"
"2017-01-27 00:19:39","113","34-","A","WSA"
"2017-01-27 00:19:39","113","16-","D","WSA"
"2017-01-27 00:19:49","113","33R","A","WSA"
"2017-01-27 00:19:49","113","15L","D","WSA"
"2017-01-27 00:19:49","113","33L","A","WSA"
"2017-01-27 00:19:49","113","15R","D","WSA"
"2017-01-27 00:19:49","113","15R","A","WSA"
"2017-01-27 00:19:49","113","33L","D","WSA"
"2017-01-27 00:19:49","113","15L","A","WSA"
"2017-01-27 00:19:49","113","33R","D","WSA"
"2017-01-27 00:19:49","113","16-","A","WSA"
"2017-01-27 00:19:49","113","34-","D","WSA"
"2017-01-27 00:19:49","113","34-","A","WSA"
"2017-01-27 00:19:49","113","16-","D","WSA"
"2017-01-27 00:19:59","113","15L","A","WSA"
"2017-01-27 00:19:59","113","33R","D","WSA"
"2017-01-27 00:19:59","113","16-","A","WSA"
"2017-01-27 00:19:59","113","34-","D","WSA"
"2017-01-27 00:19:59","113","34-","A","WSA"
"2017-01-27 00:19:59","113","16-","D","WSA"
"2017-01-27 00:19:59","113","33R","A","WSA"
"2017-01-27 00:19:59","113","15L","D","WSA"
"2017-01-27 00:19:59","113","33L","A","WSA"
"2017-01-27 00:19:59","113","15R","D","WSA"
"2017-01-27 00:19:59","113","15R","A","WSA"
"2017-01-27 00:19:59","113","33L","D","WSA"
"2017-01-27 00:20:10","113","33R","A","WSA"
"2017-01-27 00:20:10","113","15L","D","WSA"
"2017-01-27 00:20:10","113","33L","A","WSA"
"2017-01-27 00:20:10","113","15R","D","WSA"
"2017-01-27 00:20:10","113","15R","A","WSA"
"2017-01-27 00:20:10","113","33L","D","WSA"
"2017-01-27 00:20:10","113","15L","A","WSA"
"2017-01-27 00:20:10","113","33R","D","WSA"
"2017-01-27 00:20:10","113","16-","A","WSA"
"2017-01-27 00:20:10","113","34-","D","WSA"
"2017-01-27 00:20:10","113","34-","A","WSA"
"2017-01-27 00:20:10","113","16-","D","WSA"
"2017-01-27 00:20:19","113","33R","A","WSA"
"2017-01-27 00:20:19","113","15L","D","WSA"
"2017-01-27 00:20:19","113","33L","A","WSA"
"2017-01-27 00:20:19","113","15R","D","WSA"
"2017-01-27 00:20:19","113","15R","A","WSA"
"2017-01-27 00:20:19","113","33L","D","WSA"
"2017-01-27 00:20:19","113","15L","A","WSA"
"2017-01-27 00:20:19","113","33R","D","WSA"
"2017-01-27 00:20:19","113","16-","A","WSA"
"2017-01-27 00:20:19","113","34-","D","WSA"
"2017-01-27 00:20:19","113","34-","A","WSA"
"2017-01-27 00:20:19","113","16-","D","WSA"
"2017-01-27 00:20:29","113","33R","A","WSA"
"2017-01-27 00:20:29","113","15L","D","WSA"
"2017-01-27 00:20:29","113","33L","A","WSA"
"2017-01-27 00:20:29","113","15R","D","WSA"
"2017-01-27 00:20:29","113","15R","A","WSA"
"2017-01-27 00:20:29","113","33L","D","WSA"
"2017-01-27 00:20:29","113","15L","A","WSA"
"2017-01-27 00:20:29","113","33R","D","WSA"
"2017-01-27 00:20:29","113","16-","A","WSA"
"2017-01-27 00:20:29","113","34-","D","WSA"
"2017-01-27 00:20:29","113","34-","A","WSA"
"2017-01-27 00:20:29","113","16-","D","WSA"
"2017-01-27 00:20:39","113","33R","A","WSA"
"2017-01-27 00:20:39","113","15L","D","WSA"
"2017-01-27 00:20:39","113","33L","A","WSA"
"2017-01-27 00:20:39","113","15R","D","WSA"
"2017-01-27 00:20:39","113","15R","A","WSA"
"2017-01-27 00:20:39","113","33L","D","WSA"
"2017-01-27 00:20:39","113","15L","A","WSA"
"2017-01-27 00:20:39","113","33R","D","WSA"
"2017-01-27 00:20:39","113","16-","A","WSA"
"2017-01-27 00:20:39","113","34-","D","WSA"
"2017-01-27 00:20:39","113","34-","A","WSA"
"2017-01-27 00:20:39","113","16-","D","WSA"
"2017-01-27 00:20:49","113","16-","A","WSA"
"2017-01-27 00:20:49","113","34-","D","WSA"
"2017-01-27 00:20:49","113","34-","A","WSA"
"2017-01-27 00:20:49","113","16-","D","WSA"
"2017-01-27 00:20:59","113","16-","A","WSA"
"2017-01-27 00:20:59","113","34-","D","WSA"
"2017-01-27 00:20:59","113","34-","A","WSA"
"2017-01-27 00:20:59","113","16-","D","WSA"
"2017-01-27 00:21:09","113","16-","A","WSA"
"2017-01-27 00:21:09","113","34-","D","WSA"
"2017-01-27 00:21:09","113","34-","A","WSA"
"2017-01-27 00:21:09","113","16-","D","WSA"
"2017-01-27 00:21:19","113","33R","A","WSA"
"2017-01-27 00:21:19","113","15L","D","WSA"
"2017-01-27 00:21:19","113","33L","A","WSA"
"2017-01-27 00:21:19","113","15R","D","WSA"
"2017-01-27 00:21:19","113","16-","A","WSA"
"2017-01-27 00:21:19","113","34-","D","WSA"
"2017-01-27 00:21:19","113","34-","A","WSA"
"2017-01-27 00:21:19","113","16-","D","WSA"
"2017-01-27 00:21:29","113","33R","A","WSA"
"2017-01-27 00:21:29","113","15L","D","WSA"
"2017-01-27 00:21:29","113","33L","A","WSA"
"2017-01-27 00:21:29","113","15R","D","WSA"
"2017-01-27 00:21:29","113","16-","A","WSA"
"2017-01-27 00:21:29","113","34-","D","WSA"
"2017-01-27 00:21:29","113","34-","A","WSA"
"2017-01-27 00:21:29","113","16-","D","WSA"
"2017-01-27 00:21:39","113","33R","A","WSA"
"2017-01-27 00:21:39","113","15L","D","WSA"
"2017-01-27 00:21:39","113","33L","A","WSA"
"2017-01-27 00:21:39","113","15R","D","WSA"
"2017-01-27 00:21:39","113","16-","A","WSA"
"2017-01-27 00:21:39","113","34-","D","WSA"
"2017-01-27 00:21:39","113","34-","A","WSA"
"2017-01-27 00:21:39","113","16-","D","WSA"
"2017-01-27 00:21:49","113","16-","A","WSA"
"2017-01-27 00:21:49","113","34-","D","WSA"
"2017-01-27 00:21:49","113","34-","A","WSA"
"2017-01-27 00:21:49","113","16-","D","WSA"
"2017-01-27 00:21:59","113","16-","A","WSA"
"2017-01-27 00:21:59","113","34-","D","WSA"
"2017-01-27 00:21:59","113","34-","A","WSA"
"2017-01-27 00:21:59","113","16-","D","WSA"
"2017-01-27 00:22:19","113","33R","A","WSA"
"2017-01-27 00:22:19","113","15L","D","WSA"
"2017-01-27 00:22:19","113","33L","A","WSA"
"2017-01-27 00:22:19","113","15R","D","WSA"
"2017-01-27 00:22:29","113","33R","A","WSA"
"2017-01-27 00:22:29","113","15L","D","WSA"
"2017-01-27 00:22:29","113","33L","A","WSA"
"2017-01-27 00:22:29","113","15R","D","WSA"
"2017-01-27 00:22:39","113","33R","A","WSA"
"2017-01-27 00:22:39","113","15L","D","WSA"
"2017-01-27 00:22:39","113","33L","A","WSA"
"2017-01-27 00:22:39","113","15R","D","WSA"
"2017-01-27 00:22:49","113","33R","A","WSA"
"2017-01-27 00:22:49","113","15L","D","WSA"
"2017-01-27 00:22:49","113","33L","A","WSA"
"2017-01-27 00:22:49","113","15R","D","WSA"
"2017-01-27 00:30:49","113","33R","A","WSA"
"2017-01-27 00:30:49","113","15L","D","WSA"
"2017-01-27 00:30:49","113","33L","A","WSA"
"2017-01-27 00:30:49","113","15R","D","WSA"
"2017-01-27 00:30:59","113","33R","A","WSA"
"2017-01-27 00:30:59","113","15L","D","WSA"
"2017-01-27 00:30:59","113","33L","A","WSA"
"2017-01-27 00:30:59","113","15R","D","WSA"
"2017-01-27 00:31:19","113","33R","A","WSA"
"2017-01-27 00:31:19","113","15L","D","WSA"
"2017-01-27 00:31:19","113","33L","A","WSA"
"2017-01-27 00:31:19","113","15R","D","WSA"
"2017-01-27 01:21:39","113","16-","A","WSA"
"2017-01-27 01:21:39","113","34-","D","WSA"
"2017-01-27 01:21:49","113","16-","A","WSA"
"2017-01-27 01:21:49","113","34-","D","WSA"
"2017-01-27 01:21:59","113","16-","A","WSA"
"2017-01-27 01:21:59","113","34-","D","WSA"
"2017-01-27 01:29:39","113","33R","A","MBA"
"2017-01-27 01:29:39","113","15L","D","MBA"
"2017-01-27 01:29:39","113","33L","A","MBA"
"2017-01-27 01:29:39","113","15R","D","MBA"
"2017-01-27 01:29:49","113","33R","A","MBA"
"2017-01-27 01:29:49","113","15L","D","MBA"
"2017-01-27 01:29:49","113","33L","A","MBA"
"2017-01-27 01:29:49","113","15R","D","MBA"
"2017-01-27 01:29:59","113","33R","A","MBA"
"2017-01-27 01:29:59","113","15L","D","MBA"
"2017-01-27 01:29:59","113","33L","A","MBA"
"2017-01-27 01:29:59","113","15R","D","MBA"
"2017-01-27 02:22:19","113","16-","A","WSA"
"2017-01-27 02:22:19","113","34-","D","WSA"
"2017-01-27 02:22:19","113","34-","A","WSA"
"2017-01-27 02:22:19","113","16-","D","WSA"
"2017-01-27 02:22:29","113","16-","A","WSA"
"2017-01-27 02:22:29","113","34-","D","WSA"
"2017-01-27 02:22:29","113","34-","A","WSA"
"2017-01-27 02:22:29","113","16-","D","WSA"
"2017-01-27 02:22:49","113","16-","A","WSA"
"2017-01-27 02:22:49","113","34-","D","WSA"
"2017-01-27 02:22:59","113","16-","A","WSA"
"2017-01-27 02:22:59","113","34-","D","WSA"
"2017-01-27 02:31:39","113","16-","A","WSA"
"2017-01-27 02:31:39","113","34-","D","WSA"
"2017-01-27 02:31:39","113","34-","A","WSA"
"2017-01-27 02:31:39","113","16-","D","WSA"
"2017-01-27 02:31:49","113","16-","A","WSA"
"2017-01-27 02:31:49","113","34-","D","WSA"
"2017-01-27 02:31:49","113","34-","A","WSA"
"2017-01-27 02:31:49","113","16-","D","WSA"
"2017-01-27 02:31:59","113","16-","A","WSA"
"2017-01-27 02:31:59","113","34-","D","WSA"
"2017-01-27 02:31:59","113","34-","A","WSA"
"2017-01-27 02:31:59","113","16-","D","WSA"
"2017-01-27 02:32:09","113","16-","A","WSA"
"2017-01-27 02:32:09","113","34-","D","WSA"
"2017-01-27 02:32:09","113","34-","A","WSA"
"2017-01-27 02:32:09","113","16-","D","WSA"
"2017-01-27 02:32:19","113","16-","A","WSA"
"2017-01-27 02:32:19","113","34-","D","WSA"
"2017-01-27 02:32:19","113","34-","A","WSA"
"2017-01-27 02:32:19","113","16-","D","WSA"
"2017-01-27 02:36:39","113","16-","A","WSA"
"2017-01-27 02:36:39","113","34-","D","WSA"
"2017-01-27 02:36:39","113","34-","A","WSA"
"2017-01-27 02:36:39","113","16-","D","WSA"
"2017-01-27 02:36:49","113","16-","A","WSA"
"2017-01-27 02:36:49","113","34-","D","WSA"
"2017-01-27 02:36:49","113","34-","A","WSA"
"2017-01-27 02:36:49","113","16-","D","WSA"
"2017-01-27 02:57:19","113","16-","A","WSA"
"2017-01-27 02:57:19","113","34-","D","WSA"
"2017-01-27 02:57:19","113","34-","A","WSA"
"2017-01-27 02:57:19","113","16-","D","WSA"
"2017-01-27 02:57:29","113","16-","A","WSA"
"2017-01-27 02:57:29","113","34-","D","WSA"
"2017-01-27 02:57:29","113","34-","A","WSA"
"2017-01-27 02:57:29","113","16-","D","WSA"
"2017-01-27 02:57:39","113","16-","A","WSA"
"2017-01-27 02:57:39","113","34-","D","WSA"
"2017-01-27 02:57:39","113","34-","A","WSA"
"2017-01-27 02:57:39","113","16-","D","WSA"
"2017-01-27 02:57:49","113","16-","A","WSA"
"2017-01-27 02:57:49","113","34-","D","WSA"
"2017-01-27 02:57:49","113","34-","A","WSA"
"2017-01-27 02:57:49","113","16-","D","WSA"
"2017-01-27 02:57:59","113","16-","A","WSA"
"2017-01-27 02:57:59","113","34-","D","WSA"
"2017-01-27 02:57:59","113","34-","A","WSA"
"2017-01-27 02:57:59","113","16-","D","WSA"
"2017-01-27 02:58:09","113","16-","A","WSA"
"2017-01-27 02:58:09","113","34-","D","WSA"
"2017-01-27 02:58:09","113","34-","A","WSA"
"2017-01-27 02:58:09","113","16-","D","WSA"
"2017-01-27 02:58:19","113","16-","A","WSA"
"2017-01-27 02:58:19","113","34-","D","WSA"
